"Offer ID","Created On","Offer Name","Categories","Cities","Merchant Name","Type","UPCs","IIDs","Price","Sales","Qty Sold","Qty Avl","Status"
"7100","2017-07-17 00:00:00","Red Rock Brewing eGift Cards","Graduation;
$15 Gift Cards;
Couples;
Mother's Day;
Retirement;
$25 Gift Cards;
Friend;
Valentine's Day;
Anniversary;
Easter;
$100 Gift Cards;
$10 Gift Cards;
Husband;
Father's Day;
Housewarming;
$20 Gift Cards;
Wife;
Occasions;
Restaurants;
Congratulations;
$50 Gift Cards;
Thank You;
Christmas;
Birthday;
eGift Cards","Bakers Plus","Red Rock Brewing","Gift Card Offer","07675016343","71650","Variable (5-250);
Fixed
25;50;75;100;200","405","10","Unlimited","LIVE"
"7098","2017-07-17 00:00:00","Express eGift Cards","Brother;
Birthday;
Wife;
Christmas;
Shopping;
$50 Gift Cards;
Husband;
Men;
Back to School;
Sister;
Black Friday;
Clothing;
$25 Gift Cards;
Thanksgiving;
Women;
$100 Gift Cards;
eGift Cards","Bakers Plus","Express","Gift Card Offer","07675012438
07675012438
07675012438","72338
67705
67704","Variable (25-500);
Fixed
25;50;75;100;200","9817.91","110","Unlimited","LIVE"
"7097","2017-07-17 00:00:00","Goodcents Deli Subs Original eGift Cards","$100 Gift Cards;
$10 Gift Cards;
Brother;
Men;
Housewarming;
$20 Gift Cards;
Wife;
Restaurants;
Easter;
$50 Gift Cards;
Thank You;
Husband;
Graduation;
$15 Gift Cards;
Sister;
Women;
Congratulations;
$25 Gift Cards;
Friend;
Christmas;
eGift Cards","Bakers Plus","Goodcents Deli Fresh Subs","Gift Card Offer","07675019163
07675019163
07675019163
07675019163","83956
73830
78447
73723","Variable (5-500);
Fixed
25;50;75;100;200;303","670","23","Unlimited","LIVE"
"7096","2017-07-17 00:00:00","Foot Locker eGift Cards","Back to School;
$25 Gift Cards;
Sister;
Christmas;
Shopping;
$100 Gift Cards;
$10 Gift Cards;
Husband;
Women;
Online Shopping;
$20 Gift Cards;
Brother;
Black Friday;
Clothing;
$50 Gift Cards;
Wife;
Thanksgiving;
Birthday;
At Home;
$15 Gift Cards;
Teacher;
Men;
Specialty;
eGift Cards","Bakers Plus","Foot Locker","Gift Card Offer","07675008911
07675008911
07675008911","37033
37052
84305","Variable (5-500);
Fixed
25;50;75;100;200","101187.35","416","Unlimited","LIVE"
"7095","2017-07-17 00:00:00","Qdoba Restaurant Inc. Orange Cactus eGift","Congratulations;
Christmas;
Thank You;
Housewarming;
Restaurants;
Easter;
Friend;
Graduation;
eGift Cards","Bakers Plus","Qdoba Mexican Eats","Gift Card Offer","07675014104","77558","
Fixed
25;50;75;100;200","0","0","0","LIVE"
"8342","2017-07-26 00:00:00","Hofbrauhaus Newport eGift","Housewarming;
$20 Gift Cards;
Restaurants;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
eGift Cards","Bakers Plus","Hofbrauhaus Newport","Gift Card Offer","07675016413","71895","Variable (5-250);
Fixed
25;50;75;100;200","2440","39","Unlimited","LIVE"
"8341","2017-07-26 00:00:00","IHOP Coffee Mug Gift Card","Father's Day;
Housewarming;
$20 Gift Cards;
Sister;
Birthday;
Easter;
$50 Gift Cards;
Friend;
Women;
Men;
Graduation;
$15 Gift Cards;
Brother;
Mother's Day;
Congratulations;
$25 Gift Cards;
Wife;
Independence Day;
$100 Gift Cards;
Thank You;
Husband;
Restaurants","Bakers Plus","IHOP","Physical Gift Card Offer","07675014925","81702","Variable (15-200);
Fixed
25;50;75;100;200","7796.70","268","Unlimited","LIVE"
"8340","2017-07-26 00:00:00","IHOP eGift Cards","Housewarming;
$50 Gift Cards;
Friend;
Women;
Men;
Easter;
At Home;
$15 Gift Cards;
Brother;
Mother's Day;
Graduation;
$25 Gift Cards;
Wife;
Restaurants;
Congratulations;
$100 Gift Cards;
Thank You;
Husband;
Father's Day;
Independence Day;
Food Delivery and Pick Up;
$20 Gift Cards;
Sister;
Birthday;
eGift Cards","Bakers Plus","IHOP","Gift Card Offer","07675014920
07675014920","86815
69699","Variable (5-200);
Fixed
25;50;75;100;200;30","23082.11","1026","Unlimited","LIVE"
"8337","2017-07-26 00:00:00","Buster's Texas Style Barbecue eGift","$50 Gift Cards;
Thank You;
Mother's Day;
Graduation;
$15 Gift Cards;
Couples;
Occasions;
Congratulations;
$25 Gift Cards;
Friend;
Father's Day;
$100 Gift Cards;
$10 Gift Cards;
Husband;
Restaurants;
Housewarming;
$20 Gift Cards;
Wife;
Birthday;
Easter;
eGift Cards","Bakers Plus","Buster's Texas Style Barbecue","Gift Card Offer","07675014830","69552","Variable (5-250);
Fixed
25;50;75;100;200","615","11","Unlimited","LIVE"
"8337","2017-07-26 00:00:00","Buster's Texas Style Barbecue eGift","$50 Gift Cards;
Thank You;
Mother's Day;
Graduation;
$15 Gift Cards;
Couples;
Occasions;
Congratulations;
$25 Gift Cards;
Friend;
Father's Day;
$100 Gift Cards;
$10 Gift Cards;
Husband;
Restaurants;
Housewarming;
$20 Gift Cards;
Wife;
Birthday;
Easter;
eGift Cards","Bakers Plus","Buster's Texas Style Barbecue","Gift Card Offer","07675014830","69552","Variable (5-250);
Fixed
25;50;75;100;200","615","11","Unlimited","LIVE"
"8336","2017-07-25 00:00:00","Soul Food Bistro $20 eGift","Thank You;
Housewarming;
Easter;
Friend;
Graduation;
Congratulations;
Restaurants;
eGift Cards","Bakers Plus","Soul Food Bistro","Gift Card Offer","07675013386","66861","
Fixed
20","0","0","Unlimited","LIVE"
"8335","2017-07-25 00:00:00","Salvatore's Old Fashioned Pizzeria Gift Card","Thank You;
Congratulations;
$25 Gift Cards;
$100 Gift Cards;
Friend;
Housewarming;
$20 Gift Cards;
Easter;
$50 Gift Cards;
Physical Gift Cards;
Graduation;
Restaurants","Bakers Plus","Salvatore's Old Fashioned Pizzeria","Physical Gift Card Offer","07675011662","63731","Variable (20-200);
Fixed
25;50;75;100;200","50","1","Unlimited","LIVE"
"8335","2017-07-25 00:00:00","Salvatore's Old Fashioned Pizzeria Gift Card","Thank You;
Congratulations;
$25 Gift Cards;
$100 Gift Cards;
Friend;
Housewarming;
$20 Gift Cards;
Easter;
$50 Gift Cards;
Physical Gift Cards;
Graduation;
Restaurants","Bakers Plus","Salvatore's Old Fashioned Pizzeria","Physical Gift Card Offer","07675011662","63731","Variable (20-200);
Fixed
25;50;75;100;200","50","1","Unlimited","LIVE"
"8334","2017-07-25 00:00:00","Salvatore's Old Fashioned Pizzeria eGift","Congratulations;
$25 Gift Cards;
$100 Gift Cards;
Restaurants;
Housewarming;
Thank You;
Easter;
$50 Gift Cards;
Graduation;
Friend;
eGift Cards","Bakers Plus","Salvatore's Old Fashioned Pizzeria","Gift Card Offer","07675011663","63732","Variable (25-100);
Fixed
25;50;75;100","0","0","Unlimited","LIVE"
"8333","2017-07-25 00:00:00","Spartan Hall of Fame Café Gift Card","Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Physical Gift Cards;
Restaurants","Bakers Plus","Spartan Hall of Fame Café","Physical Gift Card Offer","07675018158","75846","Variable (5-500);
Fixed
25;50;75;100;200","228.60","5","Unlimited","LIVE"
"8333","2017-07-25 00:00:00","Spartan Hall of Fame Café Gift Card","Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Physical Gift Cards;
Restaurants","Bakers Plus","Spartan Hall of Fame Café","Physical Gift Card Offer","07675018158","75846","Variable (5-500);
Fixed
25;50;75;100;200","228.60","5","Unlimited","LIVE"
"8332","2017-07-25 00:00:00","Spartan Hall of Fame Café eGift","Graduation;
$15 Gift Cards;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Restaurants;
Easter;
$50 Gift Cards;
Thank You;
eGift Cards","Bakers Plus","Spartan Hall of Fame Café","Gift Card Offer","07675018162","75849","Variable (5-500);
Fixed
25;50;75;100;200","430","7","Unlimited","LIVE"
"8331","2017-07-25 00:00:00","Spoonlickers eGift","$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Restaurants;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Congratulations;
$25 Gift Cards;
Friend;
eGift Cards","Bakers Plus","Spoonlickers","Gift Card Offer","07675018342","73857","Variable (5-250);
Fixed
25;50;75;100;200","75","3","Unlimited","LIVE"
"8330","2017-07-25 00:00:00","The Children's Place and Gymboree eGift","Black Friday;
eGift Cards;
Back to School;
$15 Gift Cards;
$25 Gift Cards;
New Baby;
$100 Gift Cards;
Thanksgiving;
Clothing;
$20 Gift Cards;
Shopping;
$50 Gift Cards;
Kids & Baby","Bakers Plus","The Children's Place and Gymboree","Gift Card Offer","07675012841
07675012841","65983
85377","Variable (15-500);
Fixed
25;50;75;100;200","15980.06","303","Unlimited","LIVE"
"8330","2017-07-25 00:00:00","The Children's Place and Gymboree eGift","Black Friday;
eGift Cards;
Back to School;
$15 Gift Cards;
$25 Gift Cards;
New Baby;
$100 Gift Cards;
Thanksgiving;
Clothing;
$20 Gift Cards;
Shopping;
$50 Gift Cards;
Kids & Baby","Bakers Plus","The Children's Place and Gymboree","Gift Card Offer","07675012841
07675012841","65983
85377","Variable (15-500);
Fixed
25;50;75;100;200","15980.06","303","Unlimited","LIVE"
"8329","2017-07-25 00:00:00","Stubhub Gift Cards","Graduation;
Husband;
Birthday;
Congratulations;
Brother;
Women;
Independence Day;
Wife;
Thanksgiving;
Men;
Housewarming;
Teacher;
Thank You;
Easter;
Sister;
Black Friday;
Entertainment","Bakers Plus","StubHub","Physical Gift Card Offer","07675011303
07675012681
07675026001","63030
65592
100849","Variable (25-500);
Fixed
55;75;100;25","4010.90","80","Unlimited","LIVE"
"8327","2017-07-25 00:00:00","City Barbeque $25 Gift Card","Housewarming;
Easter;
Friend;
Graduation;
Congratulations;
Physical Gift Cards;
Thank You;
Restaurants","Bakers Plus","City Barbeque","Physical Gift Card Offer","07675011308","63057","
Fixed
25","625","25","Unlimited","LIVE"
"8327","2017-07-25 00:00:00","City Barbeque $25 Gift Card","Housewarming;
Easter;
Friend;
Graduation;
Congratulations;
Physical Gift Cards;
Thank You;
Restaurants","Bakers Plus","City Barbeque","Physical Gift Card Offer","07675011308","63057","
Fixed
25","625","25","Unlimited","LIVE"
"8326","2017-07-25 00:00:00","Sur La Table","$50 Gift Cards;
Sister;
Black Friday;
Men;
$15 Gift Cards;
Husband;
Birthday;
$25 Gift Cards;
Brother;
Women;
Physical Gift Cards;
$100 Gift Cards;
Wife;
Thanksgiving;
Father's Day;
$20 Gift Cards;
Teacher;
Mother's Day;
Specialty","Bakers Plus","Sur La Table","Physical Gift Card Offer","07675013799","67523","Variable (15-500);
Fixed
25;50;75;100;200","2385","25","Unlimited","LIVE"
"8325","2017-07-25 00:00:00","Sur La Table  eGift","Birthday;
$25 Gift Cards;
Brother;
Women;
Specialty;
$100 Gift Cards;
Wife;
Thanksgiving;
Father's Day;
$20 Gift Cards;
Teacher;
Mother's Day;
$50 Gift Cards;
Sister;
Black Friday;
Men;
$15 Gift Cards;
Husband;
eGift Cards","Bakers Plus","Sur La Table","Gift Card Offer","07675013800
07675013800","67522
68213","Variable (15-500);
Fixed
25;50;75;100;200","11988.44","115","Unlimited","LIVE"
"8323","2017-07-25 00:00:00","Taco Casa eGift","Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
eGift Cards","Bakers Plus","Taco Casa","Gift Card Offer","07675014881","69632","Variable (5-250);
Fixed
25;50;75;100;200","370","23","Unlimited","LIVE"
"8323","2017-07-25 00:00:00","Taco Casa eGift","Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
eGift Cards","Bakers Plus","Taco Casa","Gift Card Offer","07675014881","69632","Variable (5-250);
Fixed
25;50;75;100;200","370","23","Unlimited","LIVE"
"8322","2017-07-25 00:00:00","Texas de Brazil eGift","Friend;
Men;
Independence Day;
$100 Gift Cards;
$10 Gift Cards;
Christmas;
Housewarming;
$20 Gift Cards;
Brother;
Restaurants;
Easter;
$50 Gift Cards;
Thank You;
Father's Day;
Graduation;
$15 Gift Cards;
Husband;
Congratulations;
$25 Gift Cards;
eGift Cards","Bakers Plus","Texas de Brazil","Gift Card Offer","07675014887","69638","Variable (5-250);
Fixed
25;50;75;100;200","12605","163","Unlimited","LIVE"
"8320","2017-07-25 00:00:00","TGI Fridays Gift Cards","Congratulations;
$100 Gift Cards;
$10 Gift Cards;
Birthday;
Independence Day;
Food Delivery and Pick Up;
$20 Gift Cards;
Wife;
Housewarming;
$50 Gift Cards;
Thank You;
Easter;
At Home;
$15 Gift Cards;
Christmas;
Graduation;
$25 Gift Cards;
Friend;
Physical Gift Cards;
Restaurants","Bakers Plus","TGI Fridays™","Physical Gift Card Offer","07675005098","68555","Variable (5-100);
Fixed
25;50;75;100","2704.95","101","Unlimited","LIVE"
"8320","2017-07-25 00:00:00","TGI Fridays Gift Cards","Congratulations;
$100 Gift Cards;
$10 Gift Cards;
Birthday;
Independence Day;
Food Delivery and Pick Up;
$20 Gift Cards;
Wife;
Housewarming;
$50 Gift Cards;
Thank You;
Easter;
At Home;
$15 Gift Cards;
Christmas;
Graduation;
$25 Gift Cards;
Friend;
Physical Gift Cards;
Restaurants","Bakers Plus","TGI Fridays™","Physical Gift Card Offer","07675005098","68555","Variable (5-100);
Fixed
25;50;75;100","2704.95","101","Unlimited","LIVE"
"8319","2017-07-25 00:00:00","TGI Fridays eGift","Graduation;
$25 Gift Cards;
Birthday;
Congratulations;
$100 Gift Cards;
Wife;
Independence Day;
Food Delivery and Pick Up;
Thank You;
Restaurants;
Housewarming;
$50 Gift Cards;
Christmas;
Easter;
At Home;
Friend;
eGift Cards","Bakers Plus","TGI Fridays™","Gift Card Offer","07675006327
07675028931","68552
92979","Variable (25-500);","5727.06","191","Unlimited","LIVE"
"8318","2017-07-25 00:00:00","The Big Y Group eGift","Housewarming;
Thank You;
Easter;
$50 Gift Cards;
Restaurants;
Graduation;
Friend;
Congratulations;
$25 Gift Cards;
$100 Gift Cards;
Christmas;
eGift Cards","Bakers Plus","The Big Y Group","Gift Card Offer","07675013266","66730","Variable (25-200);
Fixed
25;50;75;100;200","50","1","Unlimited","LIVE"
"8318","2017-07-25 00:00:00","The Big Y Group eGift","Housewarming;
Thank You;
Easter;
$50 Gift Cards;
Restaurants;
Graduation;
Friend;
Congratulations;
$25 Gift Cards;
$100 Gift Cards;
Christmas;
eGift Cards","Bakers Plus","The Big Y Group","Gift Card Offer","07675013266","66730","Variable (25-200);
Fixed
25;50;75;100;200","50","1","Unlimited","LIVE"
"8317","2017-07-25 00:00:00","Cheesecake Factory Gift Cards","At Home;
Wife;
Mother's Day;
Anniversary;
Easter;
Graduation;
$25 Gift Cards;
Husband;
Mother's Day;
Retirement;
$100 Gift Cards;
Couples;
Thank You;
Occasions;
Back to School;
Food Delivery and Pick Up;
Friend;
Christmas;
Birthday;
Housewarming;
$50 Gift Cards;
Teacher;
Father's Day;
Physical Gift Cards;
Congratulations;
Restaurants","Bakers Plus","The Cheesecake Factory","Physical Gift Card Offer","07675021502","81629","Variable (25-500);
Fixed
25;50;75;100;200","13531.55","334","Unlimited","LIVE"
"8316","2017-07-25 00:00:00","The Cheesecake Factory eGift","$15 Gift Cards;
Husband;
Mother's Day;
Back to School;
Food Delivery and Pick Up;
$25 Gift Cards;
Couples;
Thank You;
Occasions;
Housewarming;
$100 Gift Cards;
Friend;
Christmas;
Birthday;
eGift Cards;
Congratulations;
At Home;
$20 Gift Cards;
Teacher;
Father's Day;
Valentine's Day;
Easter;
Graduation;
$50 Gift Cards;
Wife;
Mother's Day;
Anniversary;
Retirement;
Featured;
Restaurants","Bakers Plus","The Cheesecake Factory","Gift Card Offer","07675010065","73456","Variable (5-200);
Fixed
25;50;75;100;200","37283.50","793","Unlimited","LIVE"
"8315","2017-07-25 00:00:00","The Coffee Bean & Tea Leaf Gift Card","Housewarming;
$20 Gift Cards;
Thank You;
Back to School;
$50 Gift Cards;
Teacher;
Graduation;
$15 Gift Cards;
Physical Gift Cards;
Congratulations;
$25 Gift Cards;
Christmas;
Easter;
$100 Gift Cards;
Friend;
Restaurants","Bakers Plus","The Coffee Bean & Tea Leaf®","Physical Gift Card Offer","07675016901","72440","Variable (15-100);
Fixed
25;50;75;100","1560","58","Unlimited","LIVE"
"8315","2017-07-25 00:00:00","The Coffee Bean & Tea Leaf Gift Card","Housewarming;
$20 Gift Cards;
Thank You;
Back to School;
$50 Gift Cards;
Teacher;
Graduation;
$15 Gift Cards;
Physical Gift Cards;
Congratulations;
$25 Gift Cards;
Christmas;
Easter;
$100 Gift Cards;
Friend;
Restaurants","Bakers Plus","The Coffee Bean & Tea Leaf®","Physical Gift Card Offer","07675016901","72440","Variable (15-100);
Fixed
25;50;75;100","1560","58","Unlimited","LIVE"
"8314","2017-07-25 00:00:00","The Coffee Bean & Tea Leaf eGift","Graduation;
Teacher;
Congratulations;
$25 Gift Cards;
Restaurants;
Easter;
$100 Gift Cards;
Christmas;
Housewarming;
Friend;
Back to School;
$50 Gift Cards;
Thank You;
eGift Cards","Bakers Plus","The Coffee Bean & Tea Leaf®","Gift Card Offer","07675016856","72370","Variable (5-100);
Fixed
25;50;75;100","2243","87","Unlimited","LIVE"
"8313","2017-07-25 00:00:00","Tilly's eGift Cards","Back to School;
$15 Gift Cards;
Thanksgiving;
Women;
$25 Gift Cards;
Brother;
Birthday;
$100 Gift Cards;
Wife;
Black Friday;
Clothing;
$20 Gift Cards;
Husband;
Shopping;
$50 Gift Cards;
Sister;
Men;
eGift Cards","Bakers Plus","Tilly's","Gift Card Offer","07675016942","72763","Variable (15-500);
Fixed
25;50;75;100;200","7662.87","126","Unlimited","LIVE"
"8383","2017-07-26 00:00:00","PacSun eGift Cards","$100 Gift Cards;
Husband;
Mother's Day;
Wife;
Shopping;
Clothing;
$50 Gift Cards;
Thanksgiving;
Father's Day;
Back to School;
Brother;
Birthday;
$25 Gift Cards;
Black Friday;
Men;
eGift Cards","Bakers Plus","PacSun","Gift Card Offer","07675013539","83594","Variable (25-500);
Fixed
25;50;75;100;200","10611.23","179","Unlimited","LIVE"
"8381","2017-07-26 00:00:00","Omaha Steaks Gift Card","$25 Gift Cards;
Brother;
Physical Gift Cards;
Independence Day;
$100 Gift Cards;
Friend;
Birthday;
Housewarming;
$20 Gift Cards;
Husband;
Easter;
$50 Gift Cards;
Wife;
Men;
Graduation;
Thank You;
Father's Day;
Congratulations;
Restaurants","Bakers Plus","Omaha Steaks","Physical Gift Card Offer","07675005082","20542","Variable (20-500);
Fixed
25;50;75;100;200","12974.45","206","Unlimited","LIVE"
"8380","2017-07-26 00:00:00","Omaha Steaks  eGift","Housewarming;
$20 Gift Cards;
Brother;
Restaurants;
Easter;
$50 Gift Cards;
Friend;
Birthday;
Graduation;
$15 Gift Cards;
Husband;
Congratulations;
$25 Gift Cards;
Wife;
Men;
Independence Day;
$100 Gift Cards;
Thank You;
Father's Day;
eGift Cards","Bakers Plus","Omaha Steaks","Gift Card Offer","07675008714
07675008714
07675008714
07675008714
07675008714
07675008714","36182
36867
36864
36868
36865
36866","Variable (15-200);
Fixed
25;50;75;100;200","37257.67","398","Unlimited","LIVE"
"8378","2017-07-26 00:00:00","Office Max eGift","Back to School;
$25 Gift Cards;
Teacher;
Men;
$100 Gift Cards;
$10 Gift Cards;
Black Friday;
Online Shopping;
$20 Gift Cards;
Husband;
Shopping;
$50 Gift Cards;
Brother;
Father's Day;
At Home;
$15 Gift Cards;
Thanksgiving;
Specialty;
eGift Cards","Bakers Plus","Office Depot Office Max","Gift Card Offer","07675012918
07675012918","66161
90326","Variable (5-200);
Fixed
25;50;75;100;200","91937.57","936","Unlimited","LIVE"
"8378","2017-07-26 00:00:00","Office Max eGift","Back to School;
$25 Gift Cards;
Teacher;
Men;
$100 Gift Cards;
$10 Gift Cards;
Black Friday;
Online Shopping;
$20 Gift Cards;
Husband;
Shopping;
$50 Gift Cards;
Brother;
Father's Day;
At Home;
$15 Gift Cards;
Thanksgiving;
Specialty;
eGift Cards","Bakers Plus","Office Depot Office Max","Gift Card Offer","07675012918
07675012918","66161
90326","Variable (5-200);
Fixed
25;50;75;100;200","91937.57","936","Unlimited","LIVE"
"8375","2017-07-26 00:00:00","Nintendo eGift Cards","Entertainment;
At Home;
Husband;
Men;
Sister;
Women;
Featured;
Thanksgiving;
Kids & Baby;
Streaming and Digital Entertainment;
Brother;
Music & Technology;
Wife;
Black Friday;
eGift Cards","Kroger","Nintendo","Gift Card Offer","07675019617
07675019619
07675019618
07675019620","87542
87544
87543
87545","
Fixed
10;35;20;50","53450","1840","Unlimited","LIVE"
"8374","2017-07-26 00:00:00","Ninety Nine Restaurants Gift Cards","Housewarming;
$20 Gift Cards;
Couples;
Birthday;
Congratulations;
$50 Gift Cards;
Friend;
Mother's Day;
Physical Gift Cards;
Graduation;
$15 Gift Cards;
Husband;
Anniversary;
Retirement;
$25 Gift Cards;
Wife;
Valentine's Day;
Easter;
$100 Gift Cards;
Thank You;
Father's Day;
Occasions;
Restaurants","Bakers Plus","Ninety Nine Restaurants","Physical Gift Card Offer","07675010133
07675010133","40774
85259","Variable (15-100);
Fixed
25;50;75;100","200","7","Unlimited","LIVE"
"8374","2017-07-26 00:00:00","Ninety Nine Restaurants Gift Cards","Housewarming;
$20 Gift Cards;
Couples;
Birthday;
Congratulations;
$50 Gift Cards;
Friend;
Mother's Day;
Physical Gift Cards;
Graduation;
$15 Gift Cards;
Husband;
Anniversary;
Retirement;
$25 Gift Cards;
Wife;
Valentine's Day;
Easter;
$100 Gift Cards;
Thank You;
Father's Day;
Occasions;
Restaurants","Bakers Plus","Ninety Nine Restaurants","Physical Gift Card Offer","07675010133
07675010133","40774
85259","Variable (15-100);
Fixed
25;50;75;100","200","7","Unlimited","LIVE"
